time_sec,chan1_rms,chan1_energy
252.6250,0.000437,0.000077
252.6500,0.000432,0.000075
252.6750,0.000440,0.000078
252.7000,0.000430,0.000074
252.7250,0.000444,0.000079
252.7500,0.000429,0.000074
252.7750,0.000434,0.000075
252.8000,0.000434,0.000075
252.8250,0.000434,0.000075
252.8500,0.000439,0.000077
252.8750,0.000437,0.000076
252.9000,0.000435,0.000076
252.9250,0.000442,0.000078
252.9500,0.000435,0.000076
252.9750,0.000436,0.000076
253.0000,0.000441,0.000078
253.0250,0.000432,0.000075
253.0500,0.000439,0.000077
253.0750,0.000436,0.000076
253.1000,0.000437,0.000076
253.1250,0.000445,0.000079
253.1500,0.001023,0.000419
253.1750,0.001295,0.000671
253.2000,0.000493,0.000097
253.2250,0.000487,0.000095
253.2500,0.001792,0.001285
253.2750,0.026830,0.287941
253.3000,0.020498,0.168075
253.3250,0.006154,0.015147
253.3500,0.003421,0.004681
253.3750,0.001970,0.001552
253.4000,0.001073,0.000461
253.4250,0.000669,0.000179
253.4500,0.000461,0.000085
253.4750,0.000512,0.000105
253.5000,0.000488,0.000095
253.5250,0.000448,0.000080
253.5500,0.000432,0.000075
253.5750,0.000451,0.000081
253.6000,0.000444,0.000079
253.6250,0.000442,0.000078
253.6500,0.000436,0.000076
253.6750,0.000445,0.000079
253.7000,0.000434,0.000075
253.7250,0.000436,0.000076
253.7500,0.000433,0.000075
253.7750,0.000441,0.000078
253.8000,0.000434,0.000075
253.8250,0.000445,0.000079
253.8500,0.000435,0.000076
253.8750,0.000434,0.000076
253.9000,0.000431,0.000074
253.9250,0.000440,0.000078
253.9500,0.000432,0.000075
253.9750,0.000436,0.000076
254.0000,0.000436,0.000076
254.0250,0.000436,0.000076
254.0500,0.000429,0.000074
254.0750,0.000435,0.000076
254.1000,0.000436,0.000076
254.1250,0.000433,0.000075
254.1500,0.000445,0.000079
254.1750,0.000438,0.000077
254.2000,0.000428,0.000073
254.2250,0.000433,0.000075
254.2500,0.000436,0.000076
254.2750,0.000436,0.000076
254.3000,0.000434,0.000075
254.3250,0.000436,0.000076
254.3500,0.000439,0.000077
254.3750,0.000437,0.000076
254.4000,0.000439,0.000077
254.4250,0.000437,0.000077
254.4500,0.000434,0.000075
254.4750,0.000440,0.000077
254.5000,0.000442,0.000078
254.5250,0.000446,0.000080
254.5500,0.000476,0.000091
254.5750,0.000475,0.000090
254.6000,0.000435,0.000076
254.6250,0.000437,0.000077
254.6500,0.000435,0.000076
254.6750,0.000437,0.000076
254.7000,0.000436,0.000076
254.7250,0.000438,0.000077
254.7500,0.000436,0.000076
254.7750,0.000442,0.000078
254.8000,0.000432,0.000075
254.8250,0.000442,0.000078
254.8500,0.000434,0.000075
254.8750,0.000440,0.000077
254.9000,0.000437,0.000076
254.9250,0.000437,0.000076
254.9500,0.000441,0.000078
254.9750,0.000430,0.000074
255.0000,0.000442,0.000078
255.0250,0.000438,0.000077
255.0500,0.000431,0.000074
255.0750,0.000430,0.000074
255.1000,0.000434,0.000075
255.1250,0.000432,0.000075
255.1500,0.000428,0.000073
255.1750,0.000429,0.000074
255.2000,0.000448,0.000080
255.2250,0.000427,0.000073
255.2500,0.000443,0.000078
255.2750,0.000432,0.000075
255.3000,0.000429,0.000074
255.3250,0.000435,0.000076
255.3500,0.000428,0.000073
255.3750,0.000435,0.000076
255.4000,0.000432,0.000075
255.4250,0.000439,0.000077
255.4500,0.000443,0.000079
255.4750,0.000428,0.000073
255.5000,0.000442,0.000078
255.5250,0.000431,0.000074
255.5500,0.000441,0.000078
255.5750,0.000428,0.000073
255.6000,0.000432,0.000075
255.6250,0.000441,0.000078
255.6500,0.000427,0.000073
255.6750,0.000438,0.000077
255.7000,0.000444,0.000079
255.7250,0.000428,0.000073
255.7500,0.000442,0.000078
255.7750,0.000435,0.000076
255.8000,0.000429,0.000074
255.8250,0.000430,0.000074
255.8500,0.000436,0.000076
255.8750,0.000444,0.000079
255.9000,0.000428,0.000073
255.9250,0.000432,0.000075
255.9500,0.000445,0.000079
255.9750,0.000427,0.000073
256.0000,0.000433,0.000075
256.0250,0.000442,0.000078
256.0500,0.000448,0.000080
256.0750,0.000438,0.000077
256.1000,0.000433,0.000075
256.1250,0.000440,0.000077
256.1500,0.000429,0.000074
256.1750,0.000430,0.000074
256.2000,0.000436,0.000076
256.2250,0.000429,0.000074
256.2500,0.000434,0.000075
256.2750,0.000435,0.000076
256.3000,0.000428,0.000073
256.3250,0.000434,0.000075
256.3500,0.000433,0.000075
256.3750,0.000436,0.000076
256.4000,0.000441,0.000078
256.4250,0.000433,0.000075
256.4500,0.000444,0.000079
256.4750,0.000434,0.000075
256.5000,0.000435,0.000076
256.5250,0.000432,0.000075
256.5500,0.000440,0.000078
256.5750,0.000428,0.000073
256.6000,0.000436,0.000076
256.6250,0.000428,0.000073
256.6500,0.000447,0.000080
256.6750,0.000430,0.000074
256.7000,0.000453,0.000082
256.7250,0.000438,0.000077
256.7500,0.000435,0.000076
256.7750,0.000429,0.000074
256.8000,0.000449,0.000081
256.8250,0.000429,0.000074
256.8500,0.000451,0.000081
256.8750,0.000429,0.000073
256.9000,0.000443,0.000078
256.9250,0.000428,0.000073
256.9500,0.000434,0.000075
256.9750,0.000441,0.000078
257.0000,0.000429,0.000074
257.0250,0.000450,0.000081
257.0500,0.000432,0.000075
257.0750,0.000443,0.000078
257.1000,0.000438,0.000077
257.1250,0.000429,0.000073
257.1500,0.000434,0.000075
257.1750,0.000429,0.000073
257.2000,0.000433,0.000075
257.2250,0.000442,0.000078
257.2500,0.000429,0.000073
257.2750,0.000449,0.000081
257.3000,0.000431,0.000074
257.3250,0.000440,0.000078
257.3500,0.000442,0.000078
257.3750,0.000436,0.000076
257.4000,0.000436,0.000076
257.4250,0.000430,0.000074
257.4500,0.000444,0.000079
257.4750,0.000429,0.000073
257.5000,0.000452,0.000082
257.5250,0.000429,0.000074
257.5500,0.000439,0.000077
257.5750,0.000437,0.000076
257.6000,0.000452,0.000082
257.6250,0.000441,0.000078
257.6500,0.000444,0.000079
257.6750,0.000432,0.000075
257.7000,0.000439,0.000077
257.7250,0.000433,0.000075
257.7500,0.000431,0.000074
257.7750,0.000447,0.000080
257.8000,0.000430,0.000074
257.8250,0.000450,0.000081
257.8500,0.000429,0.000074
257.8750,0.000437,0.000076
257.9000,0.000443,0.000079
257.9250,0.000430,0.000074
257.9500,0.000444,0.000079
257.9750,0.000436,0.000076
258.0000,0.000442,0.000078
258.0250,0.000445,0.000079
258.0500,0.000427,0.000073
258.0750,0.000454,0.000083
258.1000,0.000431,0.000074
258.1250,0.000434,0.000075
258.1500,0.000450,0.000081
258.1750,0.000432,0.000075
258.2000,0.000444,0.000079
258.2250,0.000436,0.000076
258.2500,0.000435,0.000076
258.2750,0.000452,0.000082
258.3000,0.000429,0.000074
258.3250,0.000445,0.000079
258.3500,0.000440,0.000077
258.3750,0.000432,0.000075
258.4000,0.000443,0.000078
258.4250,0.000430,0.000074
258.4500,0.000451,0.000081
258.4750,0.000438,0.000077
258.5000,0.000433,0.000075
258.5250,0.000446,0.000080
258.5500,0.000428,0.000073
258.5750,0.000440,0.000077
258.6000,0.000447,0.000080
258.6250,0.000452,0.000082
258.6500,0.000435,0.000076
258.6750,0.000441,0.000078
258.7000,0.000432,0.000075
258.7250,0.000438,0.000077
258.7500,0.000441,0.000078
258.7750,0.000436,0.000076
258.8000,0.000441,0.000078
258.8250,0.000432,0.000075
258.8500,0.000446,0.000080
258.8750,0.000433,0.000075
258.9000,0.000439,0.000077
258.9250,0.000443,0.000078
258.9500,0.000436,0.000076
258.9750,0.000444,0.000079
259.0000,0.000438,0.000077
259.0250,0.000436,0.000076
259.0500,0.000446,0.000080
259.0750,0.000436,0.000076
259.1000,0.000434,0.000075
259.1250,0.000446,0.000079
259.1500,0.000428,0.000073
259.1750,0.000444,0.000079
259.2000,0.000439,0.000077
259.2250,0.000436,0.000076
259.2500,0.000448,0.000080
259.2750,0.000432,0.000075
259.3000,0.000448,0.000080
259.3250,0.000437,0.000076
259.3500,0.000430,0.000074
259.3750,0.000449,0.000081
259.4000,0.000430,0.000074
259.4250,0.000437,0.000076
259.4500,0.000444,0.000079
259.4750,0.000431,0.000074
259.5000,0.000440,0.000077
259.5250,0.000441,0.000078
259.5500,0.000441,0.000078
259.5750,0.000445,0.000079
259.6000,0.000427,0.000073
259.6250,0.000444,0.000079
259.6500,0.000440,0.000077
259.6750,0.000433,0.000075
259.7000,0.000449,0.000081
259.7250,0.000420,0.000070
259.7500,0.000434,0.000075
259.7750,0.000444,0.000079
259.8000,0.000435,0.000076
259.8250,0.000449,0.000081
259.8500,0.000438,0.000077
259.8750,0.000444,0.000079
259.9000,0.000447,0.000080
259.9250,0.000421,0.000071
259.9500,0.000458,0.000084
259.9750,0.000439,0.000077
260.0000,0.000442,0.000078
260.0250,0.000654,0.000171
260.0500,0.000723,0.000209
260.0750,0.000596,0.000142
260.1000,0.000517,0.000107
260.1250,0.000449,0.000081
260.1500,0.000454,0.000082
260.1750,0.000439,0.000077
260.2000,0.000464,0.000086
260.2250,0.000491,0.000096
260.2500,0.000472,0.000089
260.2750,0.000581,0.000135
260.3000,0.000786,0.000247
260.3250,0.000585,0.000137
260.3500,0.000444,0.000079
260.3750,0.000443,0.000079
260.4000,0.000454,0.000082
260.4250,0.000458,0.000084
260.4500,0.000450,0.000081
260.4750,0.000457,0.000083
260.5000,0.000438,0.000077
260.5250,0.000448,0.000080
260.5500,0.000454,0.000082
260.5750,0.000442,0.000078
260.6000,0.000441,0.000078
260.6250,0.000430,0.000074
260.6500,0.000458,0.000084
260.6750,0.000432,0.000075
260.7000,0.000466,0.000087
260.7250,0.000444,0.000079
260.7500,0.000443,0.000079
260.7750,0.000422,0.000071
260.8000,0.000442,0.000078
260.8250,0.000422,0.000071
260.8500,0.000434,0.000075
260.8750,0.000447,0.000080
260.9000,0.000466,0.000087
260.9250,0.000446,0.000080
260.9500,0.000455,0.000083
260.9750,0.000439,0.000077
261.0000,0.000442,0.000078
261.0250,0.000445,0.000079
261.0500,0.000482,0.000093
261.0750,0.000439,0.000077
261.1000,0.000480,0.000092
261.1250,0.000443,0.000078
261.1500,0.000441,0.000078
261.1750,0.000430,0.000074
261.2000,0.000447,0.000080
261.2250,0.000432,0.000075
261.2500,0.000439,0.000077
261.2750,0.000451,0.000081
261.3000,0.000432,0.000075
261.3250,0.000454,0.000082
261.3500,0.000431,0.000074
261.3750,0.000435,0.000076
261.4000,0.000437,0.000076
261.4250,0.000436,0.000076
261.4500,0.000441,0.000078
261.4750,0.000437,0.000076
261.5000,0.000434,0.000075
261.5250,0.000446,0.000080
261.5500,0.000434,0.000075
261.5750,0.000440,0.000077
261.6000,0.000438,0.000077
261.6250,0.000437,0.000076
261.6500,0.000440,0.000077
261.6750,0.000436,0.000076
261.7000,0.000446,0.000080
261.7250,0.000437,0.000076
261.7500,0.000446,0.000080
261.7750,0.000458,0.000084
261.8000,0.000434,0.000075
261.8250,0.000445,0.000079
261.8500,0.000442,0.000078
261.8750,0.000442,0.000078
261.9000,0.000436,0.000076
261.9250,0.000445,0.000079
261.9500,0.000437,0.000076
261.9750,0.000446,0.000080
262.0000,0.000436,0.000076
262.0250,0.000451,0.000081
262.0500,0.000430,0.000074
262.0750,0.000448,0.000080
262.1000,0.000448,0.000080
262.1250,0.000447,0.000080
262.1500,0.000437,0.000076
262.1750,0.000448,0.000080
262.2000,0.000437,0.000076
262.2250,0.000440,0.000077
262.2500,0.000443,0.000078
262.2750,0.000445,0.000079
262.3000,0.000438,0.000077
262.3250,0.000442,0.000078
262.3500,0.000439,0.000077
262.3750,0.000447,0.000080
262.4000,0.000448,0.000080
262.4250,0.000451,0.000082
262.4500,0.000436,0.000076
262.4750,0.000438,0.000077
262.5000,0.000448,0.000080
262.5250,0.000438,0.000077
262.5500,0.000450,0.000081
262.5750,0.000438,0.000077
262.6000,0.000443,0.000079
262.6250,0.000435,0.000076
262.6500,0.000430,0.000074
262.6750,0.000446,0.000079
262.7000,0.000440,0.000077
262.7250,0.000442,0.000078
262.7500,0.000448,0.000080
262.7750,0.000436,0.000076
262.8000,0.000450,0.000081
262.8250,0.000440,0.000077
262.8500,0.000441,0.000078
262.8750,0.000445,0.000079
262.9000,0.000435,0.000076
262.9250,0.000445,0.000079
262.9500,0.000440,0.000077
262.9750,0.000432,0.000075
263.0000,0.000452,0.000082
263.0250,0.000436,0.000076
263.0500,0.000440,0.000077
263.0750,0.000446,0.000080
263.1000,0.000433,0.000075
263.1250,0.000450,0.000081
263.1500,0.000440,0.000077
263.1750,0.000437,0.000077
263.2000,0.000458,0.000084
263.2250,0.000434,0.000075
263.2500,0.000452,0.000082
263.2750,0.000437,0.000076
263.3000,0.000440,0.000077
263.3250,0.000456,0.000083
263.3500,0.000436,0.000076
263.3750,0.000451,0.000081
263.4000,0.000438,0.000077
263.4250,0.000434,0.000075
263.4500,0.000457,0.000083
263.4750,0.000435,0.000076
263.5000,0.000441,0.000078
263.5250,0.000453,0.000082
263.5500,0.000468,0.000088
263.5750,0.000556,0.000124
263.6000,0.001144,0.000524
263.6250,0.001160,0.000538
263.6500,0.000730,0.000213
263.6750,0.000687,0.000189
263.7000,0.001412,0.000798
263.7250,0.001174,0.000551
263.7500,0.001460,0.000853
263.7750,0.000865,0.000299
263.8000,0.000946,0.000358
263.8250,0.001521,0.000925
263.8500,0.001106,0.000490
263.8750,0.001814,0.001316
263.9000,0.001668,0.001112
263.9250,0.000948,0.000360
263.9500,0.001110,0.000493
263.9750,0.000972,0.000378
264.0000,0.000856,0.000293
264.0250,0.001993,0.001589
264.0500,0.000615,0.000151
264.0750,0.002696,0.002908
264.1000,0.001158,0.000537
264.1250,0.000736,0.000217
264.1500,0.000882,0.000311
264.1750,0.001073,0.000461
264.2000,0.000538,0.000116
264.2250,0.005676,0.012885
264.2500,0.001986,0.001578
264.2750,0.005100,0.010405
264.3000,0.000585,0.000137
264.3250,0.003078,0.003789
264.3500,0.004317,0.007454
264.3750,0.002587,0.002677
264.4000,0.011895,0.056601
264.4250,0.013808,0.076261
264.4500,0.005314,0.011294
264.4750,0.006240,0.015575
264.5000,0.002006,0.001609
264.5250,0.000928,0.000345
264.5500,0.001705,0.001163
264.5750,0.001350,0.000729
264.6000,0.002613,0.002732
264.6250,0.002055,0.001689
264.6500,0.000774,0.000240
264.6750,0.000575,0.000132
264.7000,0.000455,0.000083
264.7250,0.000389,0.000061
264.7500,0.000724,0.000209
264.7750,0.000437,0.000077
264.8000,0.000448,0.000080
264.8250,0.000445,0.000079
264.8500,0.000563,0.000127
264.8750,0.000601,0.000145
264.9000,0.000976,0.000381
264.9250,0.002306,0.002127
264.9500,0.024223,0.234702
264.9750,0.024300,0.236186
265.0000,0.031703,0.402032
265.0250,0.029724,0.353404
265.0500,0.021547,0.185708
265.0750,0.008747,0.030601
265.1000,0.004047,0.006551
265.1250,0.001360,0.000740
265.1500,0.001967,0.001547
265.1750,0.021993,0.193470
265.2000,0.037301,0.556547
265.2250,0.039962,0.638797
265.2500,0.044858,0.804898
265.2750,0.038395,0.589675
265.3000,0.033308,0.443775
265.3250,0.028478,0.324407
265.3500,0.012578,0.063286
265.3750,0.004287,0.007351
265.4000,0.001652,0.001091
265.4250,0.007341,0.021555
265.4500,0.020784,0.172787
265.4750,0.016869,0.113829
265.5000,0.007921,0.025096
265.5250,0.008194,0.026859
265.5500,0.005870,0.013783
265.5750,0.005522,0.012197
265.6000,0.004289,0.007358
265.6250,0.002913,0.003393
265.6500,0.001534,0.000941
265.6750,0.000534,0.000114
265.7000,0.000552,0.000122
265.7250,0.001021,0.000417
265.7500,0.000581,0.000135
265.7750,0.002654,0.002818
265.8000,0.001656,0.001097
265.8250,0.001083,0.000469
265.8500,0.001054,0.000445
265.8750,0.000382,0.000059
265.9000,0.000580,0.000135
265.9250,0.000456,0.000083
265.9500,0.000463,0.000086
265.9750,0.000542,0.000117
266.0000,0.000511,0.000104
266.0250,0.000475,0.000090
266.0500,0.000471,0.000089
266.0750,0.000446,0.000080
266.1000,0.000466,0.000087
266.1250,0.000448,0.000080
266.1500,0.000467,0.000087
266.1750,0.000460,0.000085
266.2000,0.000441,0.000078
266.2250,0.000829,0.000275
266.2500,0.000518,0.000107
266.2750,0.000464,0.000086
266.3000,0.000474,0.000090
266.3250,0.000440,0.000077
266.3500,0.000499,0.000099
266.3750,0.000435,0.000076
266.4000,0.000492,0.000097
266.4250,0.000606,0.000147
266.4500,0.000440,0.000078
266.4750,0.000486,0.000094
266.5000,0.000452,0.000082
266.5250,0.000449,0.000081
266.5500,0.000456,0.000083
266.5750,0.000429,0.000074
266.6000,0.000463,0.000086
266.6250,0.000447,0.000080
266.6500,0.000442,0.000078
266.6750,0.000460,0.000084
266.7000,0.000471,0.000089
266.7250,0.000432,0.000075
266.7500,0.000653,0.000170
266.7750,0.000462,0.000085
266.8000,0.000456,0.000083
266.8250,0.000454,0.000083
266.8500,0.000446,0.000080
266.8750,0.000455,0.000083
266.9000,0.000444,0.000079
266.9250,0.000444,0.000079
266.9500,0.000457,0.000083
266.9750,0.000434,0.000075
267.0000,0.000463,0.000086
267.0250,0.000451,0.000081
267.0500,0.000441,0.000078
267.0750,0.000461,0.000085
267.1000,0.000538,0.000116
267.1250,0.000502,0.000101
267.1500,0.000465,0.000087
267.1750,0.000476,0.000091
267.2000,0.000449,0.000081
267.2250,0.000451,0.000081
267.2500,0.000443,0.000078
267.2750,0.000455,0.000083
267.3000,0.000440,0.000077
267.3250,0.000457,0.000084
267.3500,0.000457,0.000084
267.3750,0.000451,0.000081
267.4000,0.000456,0.000083
267.4250,0.000430,0.000074
267.4500,0.000449,0.000081
267.4750,0.000463,0.000086
267.5000,0.000450,0.000081
267.5250,0.000456,0.000083
267.5500,0.000449,0.000081
267.5750,0.000452,0.000082
267.6000,0.000445,0.000079
267.6250,0.000444,0.000079
267.6500,0.000453,0.000082
267.6750,0.000427,0.000073
267.7000,0.000576,0.000133
267.7250,0.000881,0.000311
267.7500,0.000412,0.000068
267.7750,0.000450,0.000081
267.8000,0.000449,0.000081
267.8250,0.000447,0.000080
267.8500,0.000453,0.000082
267.8750,0.000418,0.000070
267.9000,0.000497,0.000099
267.9250,0.000434,0.000075
267.9500,0.000443,0.000079
267.9750,0.000450,0.000081
268.0000,0.000454,0.000082
268.0250,0.000448,0.000080
268.0500,0.000450,0.000081
268.0750,0.000460,0.000085
268.1000,0.000439,0.000077
268.1250,0.000454,0.000082
268.1500,0.000451,0.000081
268.1750,0.000453,0.000082
268.2000,0.000448,0.000080
268.2250,0.000453,0.000082
268.2500,0.000452,0.000082
268.2750,0.000450,0.000081
268.3000,0.000449,0.000081
268.3250,0.000455,0.000083
268.3500,0.000444,0.000079
268.3750,0.000453,0.000082
268.4000,0.000451,0.000081
268.4250,0.000457,0.000083
268.4500,0.000451,0.000081
268.4750,0.000456,0.000083
268.5000,0.000450,0.000081
268.5250,0.000450,0.000081
268.5500,0.000443,0.000078
268.5750,0.000457,0.000083
268.6000,0.000449,0.000081
268.6250,0.000447,0.000080
268.6500,0.000457,0.000084
268.6750,0.000444,0.000079
268.7000,0.000460,0.000085
268.7250,0.000452,0.000082
268.7500,0.000478,0.000091
268.7750,0.000454,0.000083
268.8000,0.000451,0.000081
268.8250,0.000450,0.000081
268.8500,0.000455,0.000083
268.8750,0.000446,0.000079
268.9000,0.000442,0.000078
268.9250,0.000536,0.000115
268.9500,0.000451,0.000081
268.9750,0.000563,0.000127
269.0000,0.000449,0.000081
269.0250,0.000451,0.000082
269.0500,0.000442,0.000078
269.0750,0.000453,0.000082
269.1000,0.000453,0.000082
269.1250,0.000437,0.000076
269.1500,0.000449,0.000080
269.1750,0.000453,0.000082
269.2000,0.000437,0.000076
269.2250,0.000457,0.000084
269.2500,0.000458,0.000084
269.2750,0.000462,0.000085
269.3000,0.000446,0.000079
269.3250,0.000441,0.000078
269.3500,0.000454,0.000082
269.3750,0.000438,0.000077
269.4000,0.000452,0.000082
269.4250,0.000454,0.000082
269.4500,0.000442,0.000078
269.4750,0.000452,0.000082
269.5000,0.000447,0.000080
269.5250,0.000440,0.000078
269.5500,0.000453,0.000082
269.5750,0.000439,0.000077
269.6000,0.000453,0.000082
269.6250,0.000448,0.000080
269.6500,0.000440,0.000078
269.6750,0.000454,0.000082
269.7000,0.000439,0.000077
269.7250,0.000449,0.000081
269.7500,0.000451,0.000081
269.7750,0.000448,0.000080
269.8000,0.000448,0.000080
269.8250,0.000453,0.000082
269.8500,0.000447,0.000080
269.8750,0.000444,0.000079
269.9000,0.000445,0.000079
269.9250,0.000449,0.000081
269.9500,0.000446,0.000080
269.9750,0.000445,0.000079
270.0000,0.000481,0.000093
270.0250,0.000488,0.000095
270.0500,0.000435,0.000076
270.0750,0.000462,0.000085
270.1000,0.000374,0.000056
270.1250,0.001278,0.000653
270.1500,0.000297,0.000035
270.1750,0.000442,0.000078
270.2000,0.000449,0.000081
270.2250,0.000439,0.000077
270.2500,0.000444,0.000079
270.2750,0.000449,0.000081
270.3000,0.000430,0.000074
270.3250,0.000455,0.000083
270.3500,0.000430,0.000074
270.3750,0.000441,0.000078
270.4000,0.000453,0.000082
270.4250,0.000434,0.000075
270.4500,0.000454,0.000082
270.4750,0.000433,0.000075
270.5000,0.000442,0.000078
270.5250,0.000443,0.000078
270.5500,0.000429,0.000074
270.5750,0.000452,0.000082
270.6000,0.000437,0.000077
270.6250,0.000437,0.000076
270.6500,0.000439,0.000077
270.6750,0.000434,0.000075
270.7000,0.000442,0.000078
270.7250,0.000439,0.000077
270.7500,0.000434,0.000075
270.7750,0.000451,0.000081
270.8000,0.000431,0.000074
270.8250,0.000450,0.000081
270.8500,0.000438,0.000077
270.8750,0.000431,0.000074
270.9000,0.000441,0.000078
270.9250,0.000437,0.000076
270.9500,0.000438,0.000077
270.9750,0.000443,0.000078
