time_sec,chan1_pitch_hz,chan2_pitch_hz
242.4625,,
242.4688,,
242.4750,162.98,173.67
242.4812,162.98,162.98
242.4875,158.34,159.26
242.4938,157.43,157.43
242.5000,157.43,156.52
242.5062,153.83,152.95
242.5125,151.19,150.32
242.5188,152.95,154.72
242.5250,152.95,154.72
242.5312,151.19,151.19
242.5375,151.19,152.07
242.5437,150.32,153.83
242.5500,144.36,
242.5563,138.64,
242.5625,134.70,
242.5687,133.15,
242.5750,130.86,
242.5813,131.62,
242.5875,,
242.5938,,
242.6000,,
242.6062,,
242.6125,,
242.6188,,
242.6250,,
242.6312,,
242.6375,,
242.6438,,
242.6500,,
242.6562,,
242.6625,,
242.6687,,
242.6750,,
242.6813,,
242.6875,,
242.6937,,
242.7000,,
242.7063,,
242.7125,,
242.7188,,
242.7250,,
242.7312,,
242.7375,,
242.7438,,
242.7500,,
242.7562,,
242.7625,,
242.7688,,
242.7750,,
242.7812,,
242.7875,,
242.7937,,
242.8000,,
242.8063,,
242.8125,,
242.8187,,
242.8250,,
242.8313,,
242.8375,,
242.8438,,
242.8500,,
242.8562,,
242.8625,,
242.8688,,
242.8750,,
242.8812,,
242.8875,,
242.8938,,
242.9000,,
242.9062,,
242.9125,,
242.9187,,
242.9250,,
242.9313,,
242.9375,,
242.9437,,
242.9500,,
242.9563,,
242.9625,,
242.9688,,
242.9750,,
242.9812,,
242.9875,,
242.9938,,
243.0000,,
243.0062,,
243.0125,,
243.0188,,
243.0250,,
243.0312,,
243.0375,,
243.0437,,
243.0500,,
243.0563,,
243.0625,,
243.0687,,
243.0750,,
243.0813,,
243.0875,,
243.0938,,
243.1000,,
243.1062,,
243.1125,,
243.1188,,81.02
243.1250,,87.85
243.1312,,87.85
243.1375,,87.34
243.1438,,87.34
243.1500,,88.35
243.1562,,87.34
243.1625,,86.84
243.1687,,87.34
243.1750,,87.34
243.1813,,87.34
243.1875,,87.85
243.1937,,87.34
243.2000,,87.34
243.2063,,87.34
243.2125,,87.34
243.2188,,87.34
243.2250,,86.84
243.2312,,86.84
243.2375,,87.34
243.2438,,87.85
243.2500,,87.85
243.2562,,81.96
243.2625,,80.09
243.2688,,
243.2750,,
243.2812,,
243.2875,,
243.2937,,
243.3000,,
243.3063,,
243.3125,,
243.3187,,
243.3250,,
243.3313,,
243.3375,,
243.3438,,
243.3500,,
243.3562,,
243.3625,,
243.3688,,
243.3750,,
243.3812,,
243.3875,,
243.3938,,
243.4000,,
243.4062,,
243.4125,,
243.4187,,
243.4250,,
243.4313,,
243.4375,,
243.4437,,
243.4500,,
243.4563,,
243.4625,,
243.4688,,
243.4750,,
243.4812,,
243.4875,,
243.4938,,
243.5000,,
243.5062,,
243.5125,,
243.5188,,
243.5250,,
243.5312,,
243.5375,,
243.5437,,
243.5500,,
243.5563,,
243.5625,,
243.5687,,
243.5750,,
243.5813,,
243.5875,,
243.5938,,
243.6000,,
243.6062,,
243.6125,,
243.6188,,
243.6250,,
243.6312,,
243.6375,,
243.6438,,
243.6500,,
243.6562,,
243.6625,,
243.6687,,
243.6750,,
243.6813,,
243.6875,,
243.6937,,
243.7000,,
243.7063,,
243.7125,,
243.7188,,
243.7250,,
243.7312,,
243.7375,,
243.7438,,
243.7500,202.98,204.16
243.7562,201.82,204.16
243.7625,200.65,200.65
243.7688,199.50,199.50
243.7750,200.65,200.65
243.7812,201.82,201.82
243.7875,204.16,204.16
243.7937,206.53,206.53
243.8000,208.93,210.14
243.8063,213.82,213.82
243.8125,217.55,216.30
243.8187,220.08,218.81
243.8250,221.36,217.55
243.8313,,212.58
243.8375,,206.53
243.8438,,206.53
243.8500,,204.16
243.8562,,
243.8625,,
243.8688,,
243.8750,,
243.8812,267.84,267.84
243.8875,275.69,275.69
243.8938,280.51,280.51
243.9000,285.41,285.41
243.9062,290.40,290.40
243.9125,293.77,293.77
243.9187,298.91,298.91
243.9250,305.89,305.89
243.9313,313.04,313.04
243.9375,320.36,320.36
243.9437,327.85,327.85
243.9500,337.46,337.46
243.9563,347.34,349.36
243.9625,357.52,357.52
243.9688,365.88,363.77
243.9750,370.13,372.27
243.9812,378.78,376.60
243.9875,383.18,383.18
243.9938,389.88,389.88
244.0000,396.70,398.99
244.0062,396.70,
244.0125,401.31,
244.0188,,
244.0250,,
244.0312,,
244.0375,,
244.0437,,
244.0500,,
244.0563,,
244.0625,,
244.0687,,
244.0750,,
244.0813,,
244.0875,,
244.0938,,
244.1000,,
244.1062,,
244.1125,,
244.1188,,
244.1250,,
244.1312,,
244.1375,,
244.1438,,
244.1500,,
244.1562,,
244.1625,,
244.1687,,
244.1750,,
244.1813,,
244.1875,,
244.1937,,
244.2000,,
244.2063,,
244.2125,,
244.2188,,
244.2250,,
244.2312,,
244.2375,,
244.2438,,
244.2500,,
244.2562,,
244.2625,,
244.2688,,
244.2750,,
244.2812,,
244.2875,,
244.2937,,
244.3000,,
244.3063,,
244.3125,,
244.3187,,
244.3250,,
244.3313,,
244.3375,,
244.3438,,
244.3500,,
244.3562,,
244.3625,,
244.3688,,
244.3750,,
244.3812,,
244.3875,,
244.3938,,
244.4000,,
244.4062,,
244.4125,,
244.4187,,
244.4250,,
244.4313,,
244.4375,,
244.4437,,
244.4500,,
244.4563,,
244.4625,,
244.4688,,
244.4750,,
244.4812,,
244.4875,,
244.4938,210.14,211.36
244.5000,220.08,220.08
244.5062,221.36,221.36
244.5125,222.64,222.64
244.5188,223.93,223.93
244.5250,225.23,225.23
244.5312,225.23,225.23
244.5375,226.53,226.53
244.5437,226.53,226.53
244.5500,226.53,226.53
244.5563,226.53,225.23
244.5625,226.53,226.53
244.5687,226.53,226.53
244.5750,227.84,227.84
244.5813,227.84,227.84
244.5875,227.84,227.84
244.5938,227.84,227.84
244.6000,227.84,229.16
244.6062,229.16,229.16
244.6125,229.16,229.16
244.6188,227.84,227.84
244.6250,227.84,227.84
244.6312,227.84,227.84
244.6375,226.53,226.53
244.6438,225.23,225.23
244.6500,225.23,225.23
244.6562,225.23,225.23
244.6625,225.23,225.23
244.6687,225.23,226.53
244.6750,226.53,226.53
244.6813,227.84,227.84
244.6875,226.53,225.23
244.6937,222.64,217.55
244.7000,218.81,218.81
244.7063,222.64,223.93
244.7125,225.23,223.93
244.7188,222.64,223.93
244.7250,225.23,222.64
244.7312,226.53,221.36
244.7375,222.64,227.84
244.7438,222.64,226.53
244.7500,225.23,221.36
244.7562,223.93,213.82
244.7625,234.52,204.16
244.7688,,
244.7750,,
244.7812,,
244.7875,,
244.7937,,
244.8000,,
244.8063,,
244.8125,,
244.8187,,
244.8250,,
244.8313,,
244.8375,,
244.8438,,
244.8500,,
244.8562,,
244.8625,,
244.8688,,
244.8750,,
244.8812,,
244.8875,,
244.8938,,
244.9000,,
244.9062,,
244.9125,,
244.9187,,
244.9250,,
244.9313,,
244.9375,,
244.9437,,176.71
244.9500,,176.71
244.9563,,176.71
244.9625,,174.68
244.9688,,173.67
244.9750,,176.71
244.9812,,
244.9875,186.14,187.22
244.9938,194.94,194.94
245.0000,198.35,198.35
245.0062,199.50,199.50
245.0125,200.65,200.65
245.0188,202.98,202.98
245.0250,205.34,206.53
245.0312,202.98,202.98
245.0375,202.98,199.50
245.0437,,197.21
245.0500,,
245.0563,,
245.0625,,
245.0687,,
245.0750,,
245.0813,,
245.0875,,
245.0938,,
245.1000,,
245.1062,,
245.1125,,
245.1188,,
245.1250,,
245.1312,,
245.1375,,
245.1438,,
245.1500,,
245.1562,,
245.1625,143.53,143.53
245.1687,149.45,148.59
245.1750,146.89,147.74
245.1813,147.74,147.74
245.1875,152.95,152.95
245.1937,152.95,152.95
245.2000,152.07,152.07
245.2063,151.19,151.19
245.2125,149.45,148.59
245.2188,146.04,145.20
245.2250,141.88,141.07
245.2312,,
245.2375,,
245.2438,,
245.2500,,
245.2562,,
245.2625,,
245.2688,,
245.2750,,
245.2812,,
245.2875,,
245.2937,,
245.3000,,
245.3063,,
245.3125,,
245.3187,,
245.3250,,
245.3313,,
245.3375,,
245.3438,,
245.3500,,
245.3562,,
245.3625,,
245.3688,,
245.3750,,
245.3812,,
245.3875,,
245.3938,,
245.4000,,
245.4062,,
245.4125,,
245.4187,,
245.4250,,
245.4313,,
245.4375,,
245.4437,,
245.4500,,
245.4563,,
245.4625,,
245.4688,,
245.4750,,
245.4812,,
245.4875,,
245.4938,,
245.5000,,
245.5062,,
245.5125,,
245.5188,,
245.5250,,
245.5312,,
245.5375,,
245.5437,,
245.5500,,
245.5563,,
245.5625,,
245.5687,,
245.5750,,
245.5813,,
245.5875,,
245.5938,,
245.6000,,
245.6062,,
245.6125,,
245.6188,,
245.6250,,
245.6312,,
245.6375,,
245.6438,,
245.6500,,
245.6562,,
245.6625,,
245.6687,,
245.6750,,
245.6813,,
245.6875,,
245.6937,,
245.7000,,
245.7063,,
245.7125,,
245.7188,,
245.7250,,
245.7312,,
245.7375,,
245.7438,,
245.7500,,
245.7562,,
245.7625,,
245.7688,,
245.7750,,
245.7812,,
245.7875,,
245.7937,,
245.8000,,
245.8063,,
245.8125,,
245.8187,,
245.8250,,
245.8313,,
245.8375,,
245.8438,,
245.8500,,
245.8562,,
245.8625,,
245.8688,,
245.8750,,
245.8812,,
245.8875,,
245.8938,,
245.9000,,
245.9062,,
245.9125,,
245.9187,,
245.9250,,
245.9313,,
245.9375,,
245.9437,,
245.9500,,
245.9563,,
245.9625,,
245.9688,,
245.9750,,
245.9812,,
245.9875,,
245.9938,,
246.0000,,
246.0062,,
246.0125,,
246.0188,,
246.0250,,
246.0312,,
246.0375,,
246.0437,,
246.0500,,
246.0563,,
246.0625,,
246.0687,,
246.0750,,
246.0813,,
246.0875,,
246.0938,,
246.1000,,
246.1062,,
246.1125,,
246.1188,,
246.1250,,
246.1312,,
246.1375,,
246.1438,,
246.1500,,
246.1562,,
246.1625,,
246.1687,,
246.1750,,
246.1813,,
246.1875,,
246.1937,161.11,161.11
246.2000,158.34,159.26
246.2063,157.43,157.43
246.2125,157.43,156.52
246.2188,157.43,157.43
246.2250,156.52,157.43
246.2312,155.62,153.83
246.2375,153.83,152.95
246.2438,151.19,155.62
246.2500,,157.43
246.2562,,156.52
246.2625,,155.62
246.2688,,
246.2750,,
246.2812,,
246.2875,,
246.2937,,
246.3000,,
246.3063,,
246.3125,,
246.3187,,
246.3250,,
246.3313,,
246.3375,,
246.3438,,
246.3500,,
246.3562,,
246.3625,,
246.3688,,
246.3750,,
246.3812,,
246.3875,,
246.3938,,
246.4000,,
246.4062,,
246.4125,,337.46
246.4187,324.08,325.96
246.4250,327.85,327.85
246.4313,333.58,333.58
246.4375,339.41,339.41
246.4437,345.34,343.36
246.4500,349.36,349.36
246.4563,351.38,351.38
246.4625,353.42,351.38
246.4688,355.46,355.46
246.4750,351.38,353.42
246.4812,341.38,343.36
246.4875,325.96,339.41
246.4938,,
246.5000,,
246.5062,,
246.5125,,
246.5188,,
246.5250,,
246.5312,266.30,266.30
246.5375,252.81,254.27
246.5437,234.52,234.52
246.5500,222.64,222.64
246.5563,206.53,206.53
246.5625,198.35,198.35
246.5687,190.49,189.39
246.5750,179.80,175.69
246.5813,167.76,167.76
246.5875,159.26,159.26
246.5938,154.72,154.72
246.6000,152.07,152.95
246.6062,150.32,150.32
246.6125,150.32,150.32
246.6188,150.32,150.32
246.6250,149.45,149.45
246.6312,148.59,148.59
246.6375,147.74,147.74
246.6438,145.20,145.20
246.6500,134.70,135.48
246.6562,133.92,133.92
246.6625,,
246.6687,,
246.6750,,
246.6813,,
246.6875,,
246.6937,,
246.7000,,
246.7063,,
246.7125,,
246.7188,,
246.7250,,
246.7312,,
246.7375,,
246.7438,,
246.7500,,
246.7562,,
246.7625,,
246.7688,,
246.7750,,
246.7812,,
246.7875,,
246.7937,,
246.8000,,
246.8063,,
246.8125,,151.19
246.8187,154.72,155.62
246.8250,163.92,162.04
246.8313,163.92,164.87
246.8375,158.34,158.34
246.8438,157.43,154.72
246.8500,157.43,157.43
246.8562,157.43,164.87
246.8625,,
246.8688,,
246.8750,,
246.8812,,
246.8875,,
246.8938,,
246.9000,,
246.9062,,
246.9125,,
246.9187,,
246.9250,,
246.9313,,
246.9375,,
246.9437,,
246.9500,,
246.9563,,
246.9625,,
246.9688,,
246.9750,,
246.9812,,
246.9875,,
246.9938,,
247.0000,,
247.0062,,
247.0125,,
247.0188,,
247.0250,,
247.0312,,
247.0375,,
247.0437,,
247.0500,170.69,172.67
247.0563,175.69,175.69
247.0625,178.76,178.76
247.0687,178.76,178.76
247.0750,179.80,179.80
247.0813,180.84,180.84
247.0875,180.84,180.84
247.0938,179.80,179.80
247.1000,178.76,178.76
247.1062,176.71,176.71
247.1125,173.67,173.67
247.1188,170.69,170.69
247.1250,167.76,167.76
247.1312,164.87,164.87
247.1375,162.04,162.04
247.1438,159.26,159.26
247.1500,154.72,153.83
247.1562,150.32,149.45
247.1625,143.53,143.53
247.1687,140.25,140.25
247.1750,138.64,137.84
247.1813,142.70,
247.1875,144.36,
247.1937,144.36,
247.2000,,
247.2063,,
247.2125,,
247.2188,,
247.2250,,
247.2312,,
247.2375,,
247.2438,,
247.2500,,
247.2562,,
247.2625,,
247.2688,,
247.2750,,
247.2812,,
247.2875,,
247.2937,,
247.3000,,
247.3063,,
247.3125,,
247.3187,,
247.3250,,
247.3313,,
247.3375,,
247.3438,,
247.3500,,
247.3562,,
247.3625,,
247.3688,,
247.3750,,
247.3812,,
247.3875,,
247.3938,,
247.4000,,
247.4062,,
247.4125,,
247.4187,,
247.4250,,
247.4313,,
247.4375,,
247.4437,,
247.4500,,
247.4563,,
247.4625,,
247.4688,,
247.4750,,
247.4812,,
247.4875,,
247.4938,,
247.5000,,
247.5062,,
247.5125,,
247.5188,,
247.5250,,
247.5312,,
247.5375,,
247.5437,,
247.5500,,
247.5563,,
247.5625,,
247.5687,,
247.5750,,
247.5813,,
247.5875,,
247.5938,,
247.6000,,
247.6062,,
247.6125,,
247.6188,,
247.6250,,
247.6312,,
247.6375,,
247.6438,,
247.6500,,
247.6562,,
247.6625,,
247.6687,,
247.6750,,
247.6813,,
247.6875,,
247.6937,,
247.7000,,
247.7063,,
247.7125,,
247.7188,,
247.7250,,
247.7312,,
247.7375,,
247.7438,,
247.7500,,
247.7562,,
247.7625,,
247.7688,,
247.7750,,
247.7812,,
247.7875,,
247.7937,,
247.8000,,
247.8063,,
247.8125,,
247.8187,,
247.8250,,
247.8313,,
247.8375,,
247.8438,,
247.8500,,
247.8562,,
247.8625,,
247.8688,,
247.8750,,
247.8812,,
247.8875,,
247.8938,,
247.9000,,
247.9062,,
247.9125,,
247.9187,,
247.9250,,
247.9313,,
247.9375,,
247.9437,,
247.9500,,
247.9563,,
247.9625,,
247.9688,,
247.9750,,
247.9812,,
247.9875,,
247.9938,,
248.0000,,
248.0062,,
248.0125,,
248.0188,,
248.0250,,
248.0312,,
248.0375,,
248.0437,,
248.0500,,
248.0563,,
248.0625,,
248.0687,,
248.0750,,
248.0813,,
248.0875,,
248.0938,,
248.1000,,
248.1062,287.06,287.06
248.1125,293.77,297.19
248.1188,302.38,302.38
248.1250,307.67,305.89
248.1312,309.45,309.45
248.1375,309.45,309.45
248.1438,311.24,311.24
248.1500,311.24,311.24
248.1562,311.24,311.24
248.1625,309.45,309.45
248.1687,309.45,309.45
248.1750,305.89,307.67
248.1813,304.13,305.89
248.1875,302.38,302.38
248.1937,295.47,300.64
248.2000,290.40,293.77
248.2063,270.95,280.51
248.2125,263.24,267.84
248.2188,257.23,264.76
248.2250,,
248.2312,,
248.2375,,
248.2438,,
248.2500,,
248.2562,,
248.2625,,
248.2688,,
248.2750,,
248.2812,,
248.2875,,
248.2937,,
248.3000,,
248.3063,,
248.3125,,
248.3187,,
248.3250,,
248.3313,,
248.3375,,
248.3438,,
248.3500,,
248.3562,,
248.3625,,
248.3688,,
248.3750,,
248.3812,,
248.3875,,
248.3938,,
248.4000,,
248.4062,,
248.4125,,
248.4187,,
248.4250,,
248.4313,,
248.4375,,
248.4437,,
248.4500,,
248.4563,,
248.4625,,
248.4688,,
248.4750,,
248.4812,,
248.4875,,
248.4938,,
248.5000,,
248.5062,,
248.5125,190.49,190.49
248.5188,190.49,190.49
248.5250,192.70,191.59
248.5312,194.94,194.94
248.5375,199.50,199.50
248.5437,201.82,200.65
248.5500,202.98,202.98
248.5563,205.34,205.34
248.5625,206.53,205.34
248.5687,206.53,206.53
248.5750,207.73,208.93
248.5813,208.93,208.93
248.5875,208.93,208.93
248.5938,211.36,211.36
248.6000,212.58,212.58
248.6062,213.82,212.58
248.6125,213.82,213.82
248.6188,215.05,216.30
248.6250,215.05,216.30
248.6312,216.30,216.30
248.6375,216.30,216.30
248.6438,210.14,215.05
248.6500,208.93,215.05
248.6562,199.50,202.98
248.6625,197.21,197.21
248.6687,,
248.6750,,
248.6813,,
248.6875,,
248.6937,,
248.7000,,
248.7063,,
248.7125,,
248.7188,,
248.7250,,
248.7312,,
248.7375,,
248.7438,,
248.7500,,
248.7562,,
248.7625,,
248.7688,,
248.7750,,
248.7812,,
248.7875,,
248.7937,,
248.8000,,
248.8063,,
248.8125,,
248.8187,,
248.8250,,
248.8313,,
248.8375,,
248.8438,,
248.8500,,
248.8562,,
248.8625,,
248.8688,,
248.8750,,
248.8812,,
248.8875,,
248.8938,,
248.9000,,
248.9062,,
248.9125,,
248.9187,,
248.9250,,
248.9313,,
248.9375,,
248.9437,,
248.9500,,
248.9563,,
248.9625,,
248.9688,,
248.9750,,
248.9812,,
248.9875,,
248.9938,,
249.0000,,
249.0062,,
249.0125,,
249.0188,,
249.0250,,
249.0312,,
249.0375,,
249.0437,,
249.0500,,
249.0563,,
249.0625,,
249.0687,,
249.0750,,
249.0813,,
249.0875,,
249.0938,,
249.1000,,
249.1062,181.89,191.59
249.1125,173.67,175.69
249.1188,174.68,173.67
249.1250,167.76,166.79
249.1312,166.79,166.79
249.1375,166.79,166.79
249.1438,165.83,165.83
249.1500,164.87,164.87
249.1562,163.92,163.92
249.1625,161.11,161.11
249.1687,158.34,158.34
249.1750,154.72,154.72
249.1813,151.19,151.19
249.1875,145.20,144.36
249.1937,141.88,142.70
249.2000,141.07,140.25
249.2063,136.26,136.26
249.2125,133.15,133.15
249.2188,130.86,130.86
249.2250,,
249.2312,,
249.2375,,
249.2438,,
249.2500,,
249.2562,,
249.2625,,
249.2688,,
249.2750,,
249.2812,,
249.2875,,
249.2937,,
249.3000,,
249.3063,,
249.3125,,
249.3187,,
249.3250,,
249.3313,,
249.3375,,
249.3438,,
249.3500,,
249.3562,,
249.3625,,
249.3688,,
249.3750,,
249.3812,,
249.3875,,
249.3938,,
249.4000,,
249.4062,,
249.4125,,
249.4187,,
249.4250,,
249.4313,,
249.4375,,
249.4437,,
249.4500,,
249.4563,,
249.4625,,
249.4688,,
249.4750,,
249.4812,,
249.4875,,
249.4938,,
249.5000,,
249.5062,,
249.5125,,
249.5188,,
249.5250,,
249.5312,,
249.5375,,
249.5437,,
249.5500,,
249.5563,,
249.5625,,
249.5687,,
249.5750,,
249.5813,,
249.5875,,
249.5938,,
249.6000,,
249.6062,,
249.6125,,
249.6188,,
249.6250,,
249.6312,,
249.6375,,
249.6438,,
249.6500,,
249.6562,,
249.6625,,
249.6687,,
249.6750,,
249.6813,,
249.6875,,
249.6937,,
249.7000,,
249.7063,,
249.7125,,
249.7188,,
249.7250,,
249.7312,,
249.7375,,
249.7438,,
249.7500,,
249.7562,,
249.7625,,
249.7688,,
249.7750,,
249.7812,,
249.7875,,
249.7937,,
249.8000,,
249.8063,,
249.8125,,
249.8187,,
249.8250,,
249.8313,,
249.8375,,
249.8438,,
249.8500,,
249.8562,,
249.8625,,
249.8688,,
249.8750,,
249.8812,,
249.8875,,
249.8938,,
249.9000,,
249.9062,,
249.9125,,
249.9187,,
249.9250,,
249.9313,,
249.9375,,
249.9437,,
249.9500,,
249.9563,,
249.9625,,
249.9688,,
249.9750,,
249.9812,,
249.9875,,
249.9938,,
250.0000,,
250.0062,,
250.0125,,
250.0188,,
250.0250,,
250.0000,,
250.0062,,
250.0125,,
250.0188,,
250.0250,,
250.0312,,
250.0375,,
250.0437,,
250.0500,,
250.0563,,
250.0625,,
250.0687,,
250.0750,,
250.0813,,
250.0875,,
250.0938,,
250.1000,,
250.1062,,
250.1125,,
250.1188,,
250.1250,,
250.1312,,
250.1375,,
250.1438,,185.07
250.1500,,193.82
250.1562,,211.36
250.1625,226.53,227.84
250.1687,237.24,235.88
250.1750,248.46,247.03
250.1813,266.30,269.39
250.1875,282.13,282.13
250.1937,293.77,297.19
250.2000,309.45,309.45
250.2063,329.75,322.22
250.2125,341.38,343.36
250.2188,355.46,355.46
250.2250,368.00,365.88
250.2312,374.43,376.60
250.2375,380.98,383.18
250.2438,,
250.2500,,
250.2562,,
250.2625,,
250.2688,,
250.2750,,
250.2812,,
250.2875,,
250.2937,,
250.3000,,
250.3063,,
250.3125,,
250.3187,,
250.3250,,
250.3313,,
250.3375,,
250.3438,,
250.3500,,
250.3562,,
250.3625,,
250.3688,,
250.3750,,
250.3812,,
250.3875,,
250.3938,,
250.4000,,
250.4062,,
250.4125,,
250.4187,,
250.4250,,
250.4313,,
250.4375,,
250.4437,162.98,168.73
250.4500,160.18,160.18
250.4563,160.18,158.34
250.4625,157.43,157.43
250.4688,158.34,158.34
250.4750,160.18,161.11
250.4812,159.26,158.34
250.4875,159.26,159.26
250.4938,159.26,159.26
250.5000,158.34,158.34
250.5062,157.43,156.52
250.5125,155.62,155.62
250.5188,152.95,152.95
250.5250,151.19,151.19
250.5312,150.32,150.32
250.5375,148.59,148.59
250.5437,146.89,146.89
250.5500,145.20,145.20
250.5563,143.53,143.53
250.5625,142.70,142.70
250.5687,143.53,143.53
250.5750,144.36,144.36
250.5813,145.20,144.36
250.5875,146.04,145.20
250.5938,146.89,147.74
250.6000,147.74,148.59
250.6062,141.07,
250.6125,149.45,152.07
250.6188,149.45,154.72
250.6250,147.74,152.95
250.6312,152.95,153.83
250.6375,154.72,155.62
250.6438,156.52,156.52
250.6500,161.11,156.52
250.6562,159.26,156.52
250.6625,161.11,157.43
250.6687,163.92,156.52
250.6750,169.71,156.52
250.6813,174.68,
250.6875,177.73,
250.6937,176.71,
250.7000,171.68,
250.7063,177.73,
250.7125,172.67,
250.7188,,
250.7250,,
250.7312,,
250.7375,,
250.7438,,
250.7500,,
250.7562,,
250.7625,,
250.7688,,
250.7750,,
250.7812,,
250.7875,,
250.7937,,
250.8000,,
250.8063,,
250.8125,,
250.8187,,
250.8250,,
250.8313,,
250.8375,,
250.8438,,
250.8500,,
250.8562,,
250.8625,,
250.8688,,
250.8750,,
250.8812,,
250.8875,,
250.8938,,
250.9000,,
250.9062,,
250.9125,210.14,
250.9187,207.73,207.73
250.9250,205.34,205.34
250.9313,207.73,207.73
250.9375,208.93,208.93
250.9437,208.93,208.93
250.9500,210.14,210.14
250.9563,210.14,211.36
250.9625,210.14,211.36
250.9688,208.93,208.93
250.9750,207.73,207.73
250.9812,206.53,205.34
250.9875,205.34,204.16
250.9938,205.34,201.82
251.0000,206.53,197.21
251.0062,205.34,198.35
251.0125,188.30,189.39
251.0188,190.49,192.70
251.0250,194.94,189.39
251.0312,197.21,194.94
251.0375,202.98,197.21
251.0437,207.73,211.36
251.0500,213.82,208.93
251.0563,221.36,222.64
251.0625,226.53,233.17
251.0687,240.00,238.62
251.0750,248.46,245.61
251.0813,260.21,260.21
251.0875,270.95,270.95
251.0938,282.13,282.13
251.1000,290.40,288.73
251.1062,295.47,295.47
251.1125,305.89,305.89
251.1188,311.24,313.04
251.1250,314.86,314.86
251.1312,314.86,314.86
251.1375,313.04,311.24
251.1438,305.89,307.67
251.1500,288.73,
251.1562,,
251.1625,,
251.1687,,
251.1750,,
251.1813,,
251.1875,,
251.1937,,
251.2000,,
251.2063,,
251.2125,,
251.2188,,
251.2250,,
251.2312,,
251.2375,,
251.2438,,
251.2500,,
251.2562,,
251.2625,,
251.2688,166.79,166.79
251.2750,162.04,162.04
251.2812,153.83,152.95
251.2875,152.07,152.07
251.2937,152.07,152.07
251.3000,151.19,151.19
251.3063,151.19,151.19
251.3125,151.19,151.19
251.3187,150.32,151.19
251.3250,149.45,152.95
251.3313,153.83,156.52
251.3375,158.34,156.52
251.3438,158.34,158.34
251.3500,157.43,157.43
251.3562,159.26,156.52
251.3625,160.18,156.52
251.3688,,
251.3750,,
251.3812,,
251.3875,,
251.3938,,
251.4000,,
251.4062,,
251.4125,,
251.4187,,
251.4250,,
251.4313,,
251.4375,,
251.4437,,
251.4500,,
251.4563,,
251.4625,,
251.4688,,
251.4750,,
251.4812,,166.79
251.4875,164.87,166.79
251.4938,167.76,167.76
251.5000,166.79,167.76
251.5062,162.98,163.92
251.5125,164.87,162.98
251.5188,169.71,168.73
251.5250,167.76,168.73
251.5312,158.34,159.26
251.5375,158.34,158.34
251.5437,159.26,159.26
251.5500,160.18,160.18
251.5563,161.11,161.11
251.5625,162.04,162.04
251.5687,162.04,162.98
251.5750,162.98,162.98
251.5813,163.92,163.92
251.5875,164.87,163.92
251.5938,164.87,164.87
251.6000,164.87,164.87
251.6062,162.98,162.04
251.6125,155.62,154.72
251.6188,,148.59
251.6250,,151.19
251.6312,,
251.6375,,
251.6438,,
251.6500,,
251.6562,,
251.6625,,
251.6687,,
251.6750,,
251.6813,,
251.6875,,
251.6937,,
251.7000,,
251.7063,,
251.7125,,
251.7188,,
251.7250,,
251.7312,,
251.7375,,
251.7438,,
251.7500,,
251.7562,,
251.7625,,
251.7688,,
251.7750,,
251.7812,,
251.7875,,
251.7937,,
251.8000,,
251.8063,,
251.8125,,
251.8187,,
251.8250,,
251.8313,,
251.8375,,
251.8438,,
251.8500,,
251.8562,,
251.8625,,
251.8688,,
251.8750,,
251.8812,,
251.8875,,
251.8938,,
251.9000,,
251.9062,,
251.9125,,
251.9187,,
251.9250,,
251.9313,,
251.9375,,153.83
251.9437,,155.62
251.9500,,155.62
251.9563,,152.95
251.9625,,154.72
251.9688,,156.52
251.9750,,153.83
251.9812,,152.95
251.9875,,153.83
251.9938,,151.19
252.0000,,
252.0062,163.92,163.92
252.0125,168.73,168.73
252.0188,171.68,171.68
252.0250,171.68,170.69
252.0312,170.69,170.69
252.0375,168.73,168.73
252.0437,166.79,166.79
252.0500,165.83,165.83
252.0563,163.92,163.92
252.0625,162.04,162.04
252.0687,160.18,160.18
252.0750,159.26,159.26
